year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
1998,1,2,853650011,853650,85,KG,2560,8476,3.3109375,,,,,8476,3.3109375,1,1
1999,1,2,853650011,853650,85,KG,4428,13667,3.086495032,,,,,13667,3.086495032,1,1
2000,1,2,853650011,853650,85,KG,885,6233,7.042937853,,,,,6233,7.042937853,1,1
1994,1,2,853650019,853650,85,KG,17695,201136,11.36682679,,,,,201136,11.36682679,1,1
1995,1,2,853650019,853650,85,KG,48562,274470,5.651950084,,,,,274470,5.651950084,1,1
1996,1,2,853650019,853650,85,KG,75205,394470,5.245262948,,,,,394470,5.245262948,1,1
1997,1,2,853650019,853650,85,KG,101685,452030,4.445395093,,,,,452030,4.445395093,1,1
1998,1,2,853650019,853650,85,KG,82119,373480,4.548033951,,,,,373480,4.548033951,1,1
1999,1,2,853650019,853650,85,KG,75462,591816,7.84256977,,,,,591816,7.84256977,1,1
2000,1,2,853650019,853650,85,KG,139888,1428090,10.20880991,,,,,1428090,10.20880991,1,1
1994,1,2,853650090,853650,85,KG,567610,4344082,7.653286588,,,,,4344082,7.653286588,1,1
1995,1,2,853650090,853650,85,KG,1231852,6888746,5.592186399,,,,,6888746,5.592186399,1,1
1996,1,2,853650090,853650,85,KG,2091614,11737332,5.611614763,,,,,11737332,5.611614763,1,1
1997,1,2,853650090,853650,85,KG,2710950,16230428,5.986989063,,,,,16230428,5.986989063,1,1
1998,1,2,853650090,853650,85,KG,2676964,14477322,5.408112324,,,,,14477322,5.408112324,1,1
1999,1,2,853650090,853650,85,KG,2730321,16202606,5.934322741,,,,,16202606,5.934322741,1,1
2000,1,2,853650090,853650,85,KG,3501904,20184064,5.763739954,,,,,20184064,5.763739954,1,1
1994,1,2,853650100,853650,85,,,,,KG,5691,126786,22.27833421,-126786,-22.27833421,-1,-1
1995,1,2,853650100,853650,85,,,,,KG,26911,395680,14.70328119,-395680,-14.70328119,-1,-1
1996,1,2,853650100,853650,85,,,,,KG,48263,653769,13.54596689,-653769,-13.54596689,-1,-1
1997,1,2,853650100,853650,85,,,,,KG,54812,856333,15.62309348,-856333,-15.62309348,-1,-1
1998,1,2,853650100,853650,85,,,,,KG,45264,586442,12.9560357,-586442,-12.9560357,-1,-1
1999,1,2,853650100,853650,85,,,,,KG,38144,406803,10.66492764,-406803,-10.66492764,-1,-1
2000,1,2,853650100,853650,85,,,,,KG,45346,353965,7.805870419,-353965,-7.805870419,-1,-1
1994,1,2,853650900,853650,85,,,,,KG,276736,2518960,9.102393617,-2518960,-9.102393617,-1,-1
1995,1,2,853650900,853650,85,,,,,KG,468025,3442324,7.355000267,-3442324,-7.355000267,-1,-1
1996,1,2,853650900,853650,85,,,,,KG,886512,4827547,5.44555178,-4827547,-5.44555178,-1,-1
1997,1,2,853650900,853650,85,,,,,KG,850584,6271557,7.373236506,-6271557,-7.373236506,-1,-1
1998,1,2,853650900,853650,85,,,,,KG,914474,6816017,7.453483642,-6816017,-7.453483642,-1,-1
1999,1,2,853650900,853650,85,,,,,KG,850468,6377138,7.498386771,-6377138,-7.498386771,-1,-1
2000,1,2,853650900,853650,85,,,,,KG,941202,7112593,7.556925081,-7112593,-7.556925081,-1,-1
1994,4,1,853690000,853690,85,KG,836065,3015545,3.606830809,,,,,3015545,3.606830809,1,1
1995,4,1,853690000,853690,85,KG,1367784,5134811,3.754109567,,,,,5134811,3.754109567,1,1
1996,4,1,853690000,853690,85,KG,1646203,6746098,4.097974551,,,,,6746098,4.097974551,1,1
1997,4,1,853690000,853690,85,KG,2684630,10587560,3.943768788,,,,,10587560,3.943768788,1,1
1998,4,1,853690000,853690,85,KG,3564287,14402482,4.040775055,,,,,14402482,4.040775055,1,1
1999,4,1,853690000,853690,85,KG,4299064,19913356,4.632021296,,,,,19913356,4.632021296,1,1
2000,4,1,853690000,853690,85,KG,5033696,24657399,4.898468044,,,,,24657399,4.898468044,1,1
1994,4,1,853690100,853690,85,,,,,KG,370093,371890,1.004855536,-371890,-1.004855536,-1,-1
1995,4,1,853690100,853690,85,,,,,KG,111020,373746,3.366474509,-373746,-3.366474509,-1,-1
1996,4,1,853690100,853690,85,,,,,KG,91062,498716,5.476664251,-498716,-5.476664251,-1,-1
1997,4,1,853690100,853690,85,,,,,KG,102752,525048,5.109856742,-525048,-5.109856742,-1,-1
1998,4,1,853690100,853690,85,,,,,KG,98065,727617,7.419742008,-727617,-7.419742008,-1,-1
1999,4,1,853690100,853690,85,,,,,KG,131416,544571,4.14387137,-544571,-4.14387137,-1,-1
2000,4,1,853690100,853690,85,,,,,KG,60274,351358,5.829345987,-351358,-5.829345987,-1,-1
1994,4,1,853690200,853690,85,,,,,KG,1113956,4734791,4.250429101,-4734791,-4.250429101,-1,-1
1995,4,1,853690200,853690,85,,,,,KG,1820492,7897795,4.338275038,-7897795,-4.338275038,-1,-1
1996,4,1,853690200,853690,85,,,,,KG,2513056,10066242,4.005578069,-10066242,-4.005578069,-1,-1
1997,4,1,853690210,853690,85,,,,,KG,1097327,6786825,6.184870144,-6786825,-6.184870144,-1,-1
1998,4,1,853690210,853690,85,,,,,KG,884161,6425127,7.266919713,-6425127,-7.266919713,-1,-1
1999,4,1,853690210,853690,85,,,,,KG,945989,7509428,7.938176871,-7509428,-7.938176871,-1,-1
2000,4,1,853690210,853690,85,,,,,KG,1255884,10058843,8.009372681,-10058843,-8.009372681,-1,-1
1997,4,1,853690290,853690,85,,,,,KG,2245569,8614431,3.836190738,-8614431,-3.836190738,-1,-1
1998,4,1,853690290,853690,85,,,,,KG,2339979,9139709,3.9058936,-9139709,-3.9058936,-1,-1
1999,4,1,853690290,853690,85,,,,,KG,2854468,11538741,4.042343792,-11538741,-4.042343792,-1,-1
2000,4,1,853690290,853690,85,,,,,KG,3358881,15236199,4.536093717,-15236199,-4.536093717,-1,-1
1994,1,3,853710000,853710,85,KG,113935,423674,3.718558827,KG,2062537,16389044,7.946060604,-15965370,-4.227501777,-0.949600772,-0.362420892
1995,1,3,853710000,853710,85,KG,214452,787415,3.671754052,KG,3315398,22416820,6.761426532,-21629405,-3.089672479,-0.932131785,-0.296139078
1996,1,3,853710000,853710,85,KG,386323,1339726,3.467890858,KG,4036384,20467840,5.070835679,-19128114,-1.60294482,-0.877132001,-0.18772645
1997,1,3,853710000,853710,85,KG,502642,1871422,3.723170766,KG,3283612,16533105,5.035036113,-14661683,-1.311865347,-0.7966346,-0.149786979
1998,1,3,853710000,853710,85,KG,463151,2549017,5.503641361,KG,3229023,18329800,5.676577714,-15780783,-0.172936353,-0.755827449,-0.015468065
1999,1,3,853710000,853710,85,KG,425328,2161280,5.081443027,KG,2997286,14416687,4.809913702,-12255407,0.271529326,-0.73925874,0.027451171
2000,1,3,853710000,853710,85,KG,524161,3212622,6.129074845,KG,2944891,12735583,4.324636464,-9522961,1.804438382,-0.597118046,0.172612226
1994,7,3,853720000,853720,85,,,,,KG,408122,1708961,4.187377794,-1708961,-4.187377794,-1,-1
1995,7,3,853720000,853720,85,,,,,KG,650175,2905424,4.468679971,-2905424,-4.468679971,-1,-1
1996,7,3,853720000,853720,85,KG,1799,9106,5.061700945,KG,477942,2444521,5.114681279,-2435415,-0.052980334,-0.992577519,-0.005206205
1997,7,3,853720000,853720,85,KG,824,782,0.949029126,KG,524282,1800409,3.434046944,-1799627,-2.485017818,-0.999131686,-0.566957492
1998,7,3,853720000,853720,85,KG,6,929,154.8333333,KG,402081,1252442,3.114899734,-1251513,151.7184336,-0.998517598,0.960557967
1999,7,3,853720000,853720,85,KG,23555,62370,2.647845468,KG,188752,637104,3.375349665,-574734,-0.727504197,-0.821665995,-0.120783767
2000,7,3,853720000,853720,85,KG,131459,224119,1.704858549,KG,325917,1743852,5.350601534,-1519733,-3.645742984,-0.772233432,-0.51672647
1994,7,1,853931000,853931,85,KG,1048,1528,1.458015267,KG,15423,106506,6.905660377,-104978,-5.44764511,-0.971712609,-0.651345813
1995,7,1,853931000,853931,85,KG,4448,9406,2.114658273,KG,137616,277319,2.015165388,-267913,0.099492886,-0.934390095,0.024091316
1996,7,1,853931000,853931,85,KG,20845,79129,3.796066203,KG,169325,248720,1.468891186,-169591,2.327175017,-0.517283872,0.442012128
1997,7,1,853931000,853931,85,KG,67691,255094,3.768506892,KG,122316,334393,2.733845122,-79299,1.034661769,-0.134522051,0.159121156
1998,7,1,853931000,853931,85,KG,92938,716042,7.704512686,KG,107723,372817,3.46088579,343225,4.243626895,0.315215285,0.380069453
1999,7,1,853931000,853931,85,KG,215141,344360,1.600624707,KG,122949,357870,2.910719079,-13510,-1.310094372,-0.019238711,-0.29040003
2000,7,1,853931000,853931,85,KG,147683,171058,1.158278204,KG,206187,287205,1.392934569,-116147,-0.234656365,-0.253450529,-0.091978359
2000,1,2,854020000,854020,85,,,,,KG,19408,589104,30.35366859,-589104,-30.35366859,-1,-1
1999,1,2,854020010,854020,85,KG,19,423,22.26315789,,,,,423,22.26315789,1,1
1994,1,2,854020090,854020,85,KG,1771,64819,36.60022586,,,,,64819,36.60022586,1,1
1995,1,2,854020090,854020,85,KG,2631,73737,28.02622577,,,,,73737,28.02622577,1,1
1996,1,2,854020090,854020,85,KG,3366,94910,28.19667261,,,,,94910,28.19667261,1,1
1997,1,2,854020090,854020,85,KG,3471,98456,28.36531259,,,,,98456,28.36531259,1,1
1998,1,2,854020090,854020,85,KG,7472,142951,19.13155782,,,,,142951,19.13155782,1,1
1999,1,2,854020090,854020,85,KG,3169,101660,32.07952035,,,,,101660,32.07952035,1,1
2000,1,2,854020090,854020,85,KG,6123,129855,21.2077413,,,,,129855,21.2077413,1,1
1994,1,2,854020100,854020,85,,,,,KG,4,560,140,-560,-140,-1,-1
1997,1,2,854020100,854020,85,,,,,KG,2,1785,892.5,-1785,-892.5,-1,-1
1998,1,2,854020100,854020,85,,,,,KG,1,900,900,-900,-900,-1,-1
1999,1,2,854020100,854020,85,,,,,KG,0,1508,,-1508,,-1,
1994,1,2,854020900,854020,85,,,,,KG,8753,304297,34.76488061,-304297,-34.76488061,-1,-1
1995,1,2,854020900,854020,85,,,,,KG,10367,274812,26.50834378,-274812,-26.50834378,-1,-1
1996,1,2,854020900,854020,85,,,,,KG,5371,193020,35.93744182,-193020,-35.93744182,-1,-1
1997,1,2,854020900,854020,85,,,,,KG,4077,154766,37.96075546,-154766,-37.96075546,-1,-1
1998,1,2,854020900,854020,85,,,,,KG,6651,234074,35.19380544,-234074,-35.19380544,-1,-1
1999,1,2,854020900,854020,85,,,,,KG,14952,520878,34.83667737,-520878,-34.83667737,-1,-1
1996,1,2,854040000,854040,85,NO,60,1659,,NO,175348,2900720,,-2899061,,-0.9988568,
1997,1,2,854040000,854040,85,NO,174,1993,,NO,721196,12959157,,-12957164,,-0.999692466,
1998,1,2,854040000,854040,85,NO,6283,130132,,NO,783780,12145674,,-12015542,,-0.978798622,
1999,1,2,854040000,854040,85,NO,1710,19675,,NO,577319,6839408,,-6819733,,-0.994263082,
2000,1,2,854040000,854040,85,NO,1470,14326,,NO,802947,10663353,,-10649027,,-0.997316645,
1996,1,2,854071000,854071,85,NO,200,758,,,,,,758,,1,
1997,1,2,854071000,854071,85,NO,31,1160,,,,,,1160,,1,
1998,1,2,854071000,854071,85,NO,6,1212,,,,,,1212,,1,
1999,1,2,854071000,854071,85,NO,325,705,,,,,,705,,1,
2000,1,2,854071000,854071,85,NO,45710,16173,,,,,,16173,,1,
1996,1,2,854071100,854071,85,,,,,NO,704195,534265,,-534265,,-1,
1997,1,2,854071100,854071,85,,,,,NO,619360,510796,,-510796,,-1,
1998,1,2,854071100,854071,85,,,,,NO,212880,182899,,-182899,,-1,
1999,1,2,854071100,854071,85,,,,,NO,1231771,930515,,-930515,,-1,
2000,1,2,854071100,854071,85,,,,,NO,1947370,1105067,,-1105067,,-1,
1996,1,2,854071900,854071,85,,,,,NO,225,4569,,-4569,,-1,
1997,1,2,854071900,854071,85,,,,,NO,515,14782,,-14782,,-1,
1998,1,2,854071900,854071,85,,,,,NO,10658,27585,,-27585,,-1,
1999,1,2,854071900,854071,85,,,,,NO,468,13936,,-13936,,-1,
2000,1,2,854071900,854071,85,,,,,NO,323,12034,,-12034,,-1,
1996,1,2,854079000,854079,85,,,,,NO,48,28916,,-28916,,-1,
1997,1,2,854079000,854079,85,NO,41,355,,NO,50,14308,,-13953,,-0.951578804,
1998,1,2,854079000,854079,85,,,,,NO,51,1802,,-1802,,-1,
1999,1,2,854079000,854079,85,,,,,NO,5,17305,,-17305,,-1,
2000,1,2,854079000,854079,85,,,,,NO,9,9351,,-9351,,-1,
1994,1,2,854081000,854081,85,KG,1622,14303,8.818125771,KG,75,2945,39.26666667,11358,-30.4485409,0.658511132,-0.633226002
1995,1,2,854081000,854081,85,KG,899,8192,9.112347052,KG,10,400,40,7792,-30.88765295,0.90689013,-0.628918282
1996,1,2,854081000,854081,85,KG,1039,13424,12.9201155,KG,65,1585,24.38461538,11839,-11.46449989,0.788793391,-0.307320268
1997,1,2,854081000,854081,85,KG,835,10835,12.9760479,KG,80,5776,72.2,5059,-59.2239521,0.304557221,-0.69531228
1998,1,2,854081000,854081,85,KG,533,6912,12.96810507,,,,,6912,12.96810507,1,1
1999,1,2,854081000,854081,85,KG,1760,14537,8.259659091,KG,56,1869,33.375,12668,-25.11534091,0.772156528,-0.603231573
2000,1,2,854081000,854081,85,KG,1146,13934,12.15881326,KG,23,1500,65.2173913,12434,-53.05857804,0.805623947,-0.685722159
1994,1,2,854089000,854089,85,KG,135,1637,12.12592593,,,,,1637,12.12592593,1,1
1995,1,2,854089000,854089,85,KG,14,511,36.5,,,,,511,36.5,1,1
1996,1,2,854089000,854089,85,KG,391,6529,16.69820972,,,,,6529,16.69820972,1,1
1998,1,2,854089000,854089,85,KG,979,6829,6.975485189,,,,,6829,6.975485189,1,1
1999,1,2,854089000,854089,85,KG,495,30907,62.43838384,,,,,30907,62.43838384,1,1
2000,1,2,854089000,854089,85,KG,218,4064,18.64220183,,,,,4064,18.64220183,1,1
1994,1,2,854089100,854089,85,,,,,KG,11295,171628,15.19504205,-171628,-15.19504205,-1,-1
1995,1,2,854089100,854089,85,,,,,KG,17255,283757,16.44491452,-283757,-16.44491452,-1,-1
1996,1,2,854089100,854089,85,,,,,KG,31653,313123,9.892364073,-313123,-9.892364073,-1,-1
1997,1,2,854089100,854089,85,,,,,KG,50180,388244,7.737026704,-388244,-7.737026704,-1,-1
1998,1,2,854089100,854089,85,,,,,KG,21127,223222,10.56572159,-223222,-10.56572159,-1,-1
1999,1,2,854089100,854089,85,,,,,KG,14084,188482,13.38270378,-188482,-13.38270378,-1,-1
2000,1,2,854089100,854089,85,,,,,KG,11164,163845,14.67619133,-163845,-14.67619133,-1,-1
1994,1,2,854089900,854089,85,,,,,KG,1039,21574,20.76419634,-21574,-20.76419634,-1,-1
1995,1,2,854089900,854089,85,,,,,KG,113,10997,97.31858407,-10997,-97.31858407,-1,-1
1996,1,2,854089900,854089,85,,,,,KG,14682,74926,5.103255687,-74926,-5.103255687,-1,-1
1997,1,2,854089900,854089,85,,,,,KG,732,82761,113.0614754,-82761,-113.0614754,-1,-1
1998,1,2,854089900,854089,85,,,,,KG,322,8521,26.46273292,-8521,-26.46273292,-1,-1
1999,1,2,854089900,854089,85,,,,,KG,129,4883,37.85271318,-4883,-37.85271318,-1,-1
2000,1,2,854089900,854089,85,,,,,KG,2614,42060,16.09028309,-42060,-16.09028309,-1,-1
1994,1,1,854091000,854091,85,KG,197723,569969,2.882664131,KG,3323061,8904274,2.679539738,-8334305,0.203124394,-0.879680308,0.036518689
1995,1,1,854091000,854091,85,KG,665605,1446416,2.173084637,KG,2339489,6693596,2.861135915,-5247180,-0.688051277,-0.644615757,-0.136674838
1996,1,1,854091000,854091,85,KG,1178677,1929907,1.637350182,KG,1297849,6852709,5.280051069,-4922802,-3.642700888,-0.560516593,-0.526599623
1997,1,1,854091000,854091,85,KG,2657365,2107361,0.793026551,KG,969400,6067590,6.259119043,-3960229,-5.466092492,-0.484434586,-0.775096376
1998,1,1,854091000,854091,85,KG,1101461,976793,0.886815784,KG,1300349,8907765,6.850287884,-7930972,-5.9634721,-0.802359802,-0.770762853
1999,1,1,854091000,854091,85,KG,1040371,1692398,1.626725466,KG,2685554,13794471,5.136545756,-12102073,-3.509820289,-0.78144091,-0.518953059
2000,1,1,854091000,854091,85,KG,1720462,3581338,2.081614125,KG,3939615,16375784,4.15669653,-12794446,-2.075082405,-0.641096747,-0.332635311
1994,1,2,854110010,854110,85,NO,34160429,63810,,,,,,63810,,1,
1995,1,2,854110010,854110,85,NO,8795756,23133,,,,,,23133,,1,
1996,1,2,854110010,854110,85,NO,13078483,35104,,,,,,35104,,1,
1997,1,2,854110010,854110,85,NO,50423324,116085,,,,,,116085,,1,
1998,1,2,854110010,854110,85,NO,31983178,58572,,,,,,58572,,1,
1999,1,2,854110010,854110,85,NO,43414126,95713,,,,,,95713,,1,
2000,1,2,854110010,854110,85,NO,71008494,221301,,,,,,221301,,1,
1994,1,2,854110090,854110,85,NO,137927291,232670,,,,,,232670,,1,
1995,1,2,854110090,854110,85,NO,152744118,280629,,,,,,280629,,1,
1996,1,2,854110090,854110,85,NO,196000198,381088,,,,,,381088,,1,
1997,1,2,854110090,854110,85,NO,245821757,444419,,,,,,444419,,1,
1998,1,2,854110090,854110,85,NO,324804150,715040,,,,,,715040,,1,
1999,1,2,854110090,854110,85,NO,347111308,696759,,,,,,696759,,1,
2000,1,2,854110090,854110,85,NO,455047374,1055895,,,,,,1055895,,1,
1994,1,2,854110100,854110,85,,,,,TH,23296,97635,,-97635,,-1,
1995,1,2,854110100,854110,85,,,,,TH,52351,230967,,-230967,,-1,
1996,1,2,854110100,854110,85,,,,,TH,73084,385522,,-385522,,-1,
1997,1,2,854110100,854110,85,,,,,TH,283016,620190,,-620190,,-1,
1998,1,2,854110100,854110,85,,,,,TH,410782,1076093,,-1076093,,-1,
1999,1,2,854110100,854110,85,,,,,TH,1146624,907931,,-907931,,-1,
2000,1,2,854110100,854110,85,,,,,TH,1834785,1071905,,-1071905,,-1,
1994,1,2,854110910,854110,85,,,,,NO,167454550,928830,,-928830,,-1,
1995,1,2,854110910,854110,85,,,,,NO,330141343,1606752,,-1606752,,-1,
1996,1,2,854110910,854110,85,,,,,NO,302704512,1807782,,-1807782,,-1,
1997,1,2,854110910,854110,85,,,,,NO,373366313,2710378,,-2710378,,-1,
1998,1,2,854110910,854110,85,,,,,NO,514241866,3433194,,-3433194,,-1,
1999,1,2,854110910,854110,85,,,,,NO,547040829,3189699,,-3189699,,-1,
2000,1,2,854110910,854110,85,,,,,NO,796281251,4439500,,-4439500,,-1,
1994,1,2,854110920,854110,85,,,,,NO,98411693,756558,,-756558,,-1,
1995,1,2,854110920,854110,85,,,,,NO,230619990,1367660,,-1367660,,-1,
1996,1,2,854110920,854110,85,,,,,NO,239977892,1751667,,-1751667,,-1,
1997,1,2,854110920,854110,85,,,,,NO,294282386,2338604,,-2338604,,-1,
1998,1,2,854110920,854110,85,,,,,NO,443224774,2891254,,-2891254,,-1,
1999,1,2,854110920,854110,85,,,,,NO,596224545,2981134,,-2981134,,-1,
2000,1,2,854110920,854110,85,,,,,NO,718459706,4027053,,-4027053,,-1,
1994,1,2,854121010,854121,85,NO,32407150,83858,,,,,,83858,,1,
1995,1,2,854121010,854121,85,NO,29718367,109894,,,,,,109894,,1,
1996,1,2,854121010,854121,85,NO,15831763,127453,,,,,,127453,,1,
1997,1,2,854121010,854121,85,NO,21122892,105699,,,,,,105699,,1,
1998,1,2,854121010,854121,85,NO,14054800,96767,,,,,,96767,,1,
1999,1,2,854121010,854121,85,NO,2507725,19269,,,,,,19269,,1,
2000,1,2,854121010,854121,85,NO,14125292,325163,,,,,,325163,,1,
1994,1,2,854121090,854121,85,NO,300,210,,,,,,210,,1,
1995,1,2,854121090,854121,85,NO,2684622,26707,,,,,,26707,,1,
1996,1,2,854121090,854121,85,NO,2816439,28895,,,,,,28895,,1,
1997,1,2,854121090,854121,85,NO,854874,16692,,,,,,16692,,1,
1998,1,2,854121090,854121,85,NO,582857,13820,,,,,,13820,,1,
1999,1,2,854121090,854121,85,NO,414150,5334,,,,,,5334,,1,
2000,1,2,854121090,854121,85,NO,10491687,142953,,,,,,142953,,1,
1994,1,2,854121100,854121,85,,,,,TH,489892,393862,,-393862,,-1,
1995,1,2,854121100,854121,85,,,,,TH,526879,545094,,-545094,,-1,
1996,1,2,854121100,854121,85,,,,,TH,456227,675946,,-675946,,-1,
1997,1,2,854121100,854121,85,,,,,TH,638999,983051,,-983051,,-1,
1998,1,2,854121100,854121,85,,,,,TH,629997,1176814,,-1176814,,-1,
1999,1,2,854121100,854121,85,,,,,TH,653370,1420277,,-1420277,,-1,
2000,1,2,854121100,854121,85,,,,,TH,568765,2369715,,-2369715,,-1,
1994,1,2,854121910,854121,85,,,,,NO,164835512,1254574,,-1254574,,-1,
1995,1,2,854121910,854121,85,,,,,NO,289118955,2318841,,-2318841,,-1,
1996,1,2,854121910,854121,85,,,,,NO,276800040,2842561,,-2842561,,-1,
1997,1,2,854121910,854121,85,,,,,NO,419657974,3493936,,-3493936,,-1,
1998,1,2,854121910,854121,85,,,,,NO,515562931,4118526,,-4118526,,-1,
1999,1,2,854121910,854121,85,,,,,NO,507921202,3400280,,-3400280,,-1,
2000,1,2,854121910,854121,85,,,,,NO,845889613,4385797,,-4385797,,-1,
1994,1,2,854121990,854121,85,,,,,NO,3840545,45113,,-45113,,-1,
1995,1,2,854121990,854121,85,,,,,NO,10433892,96294,,-96294,,-1,
1996,1,2,854121990,854121,85,,,,,NO,26862944,289912,,-289912,,-1,
1997,1,2,854121990,854121,85,,,,,NO,28302821,428921,,-428921,,-1,
1998,1,2,854121990,854121,85,,,,,NO,14444351,220054,,-220054,,-1,
1999,1,2,854121990,854121,85,,,,,NO,6145717,87973,,-87973,,-1,
2000,1,2,854121990,854121,85,,,,,NO,10158436,253445,,-253445,,-1,
1994,1,2,854129010,854129,85,NO,15514040,40346,,,,,,40346,,1,
1995,1,2,854129010,854129,85,NO,1849405,16410,,,,,,16410,,1,
1996,1,2,854129010,854129,85,NO,1836880,114559,,,,,,114559,,1,
1997,1,2,854129010,854129,85,NO,1134160,12626,,,,,,12626,,1,
1998,1,2,854129010,854129,85,NO,12633841,247154,,,,,,247154,,1,
1999,1,2,854129010,854129,85,NO,14651138,227546,,,,,,227546,,1,
2000,1,2,854129010,854129,85,NO,116249481,1993139,,,,,,1993139,,1,
1994,1,2,854129090,854129,85,NO,50475,643,,,,,,643,,1,
1995,1,2,854129090,854129,85,NO,575700,2028,,,,,,2028,,1,
1996,1,2,854129090,854129,85,NO,473070,13135,,,,,,13135,,1,
1997,1,2,854129090,854129,85,NO,1626270,44937,,,,,,44937,,1,
1998,1,2,854129090,854129,85,NO,1554689,33793,,,,,,33793,,1,
1999,1,2,854129090,854129,85,NO,2581598,20551,,,,,,20551,,1,
2000,1,2,854129090,854129,85,NO,7765297,135060,,,,,,135060,,1,
1994,1,2,854129100,854129,85,,,,,TH,2421,3691,,-3691,,-1,
1995,1,2,854129100,854129,85,,,,,TH,738,10011,,-10011,,-1,
1996,1,2,854129100,854129,85,,,,,TH,954,21967,,-21967,,-1,
1997,1,2,854129100,854129,85,,,,,TH,17587,26308,,-26308,,-1,
1998,1,2,854129100,854129,85,,,,,TH,61243,143610,,-143610,,-1,
1999,1,2,854129100,854129,85,,,,,TH,37471,196220,,-196220,,-1,
2000,1,2,854129100,854129,85,,,,,TH,72503,356901,,-356901,,-1,
1994,1,2,854129910,854129,85,,,,,NO,51814086,774438,,-774438,,-1,
1995,1,2,854129910,854129,85,,,,,NO,58493808,1097994,,-1097994,,-1,
1996,1,2,854129910,854129,85,,,,,NO,77438589,1633304,,-1633304,,-1,
