year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2007,4,4,847740900,847740,84,,,,,KG,524546,1237809,2.35977207,-1237809,-2.35977207,-1,-1
2001,4,4,847751000,847751,84,KG,150050,72746,0.484811729,KG,64675,129532,2.00281407,-56786,-1.518002341,-0.280732457,-0.610221337
2002,4,4,847751000,847751,84,KG,602300,350706,0.582277935,KG,1024105,1117872,1.091559947,-767166,-0.509282013,-0.522386962,-0.304260059
2003,4,4,847751000,847751,84,KG,778140,415756,0.5342946,KG,3867396,3566306,0.922146581,-3150550,-0.387851981,-0.791185572,-0.266301164
2004,4,4,847751000,847751,84,KG,1560104,539556,0.345846174,KG,3730152,3961221,1.061946269,-3421665,-0.716100095,-0.760238732,-0.508668801
2005,4,4,847751000,847751,84,KG,1135555,434784,0.382882379,KG,3408493,3615957,1.060866782,-3181173,-0.677984403,-0.785331128,-0.469599859
2006,4,4,847751000,847751,84,KG,924121,435941,0.471735844,KG,1615556,1873947,1.159939365,-1438006,-0.68820352,-0.622543604,-0.421777273
2007,4,4,847751000,847751,84,KG,611372,522180,0.854111736,KG,1562851,2253312,1.441795795,-1731132,-0.587684059,-0.623720767,-0.255970265
2001,5,4,847759000,847759,84,KG,6482,7050,1.087627276,KG,564076,697975,1.237377587,-690925,-0.149750312,-0.980000709,-0.064408602
2002,5,4,847759000,847759,84,KG,7626,3468,0.454760031,KG,662537,1076964,1.625515254,-1073496,-1.170755223,-0.993580346,-0.562788603
2003,5,4,847759000,847759,84,KG,58981,65262,1.106491921,KG,555084,978722,1.763196201,-913460,-0.65670428,-0.874975095,-0.22884169
2004,5,4,847759000,847759,84,KG,56746,46679,0.822595425,KG,1333941,3287852,2.464765683,-3241173,-1.642170258,-0.972002659,-0.499540575
2005,5,4,847759000,847759,84,KG,215364,120390,0.559007076,KG,1770420,3810638,2.152392088,-3690248,-1.593385011,-0.938748846,-0.587661541
2006,5,4,847759000,847759,84,KG,321843,136283,0.423445593,KG,1453770,2966909,2.040837959,-2830626,-1.617392366,-0.912165925,-0.65633371
2007,5,4,847759000,847759,84,KG,363070,187629,0.516784642,KG,1277275,3162160,2.47570805,-2974531,-1.958923408,-0.887975631,-0.654612595
2001,4,4,847780000,847780,84,KG,64378,70250,1.091211283,KG,1655920,3791429,2.289620875,-3721179,-1.198409592,-0.963616862,-0.35447178
2002,4,4,847780000,847780,84,KG,39153,35963,0.918524762,KG,4181356,8074993,1.931190025,-8039030,-1.012665264,-0.991132241,-0.355356707
2003,4,4,847780000,847780,84,KG,161151,101801,0.631711873,KG,5716467,11409228,1.995853033,-11307427,-1.36414116,-0.982312441,-0.519165543
2004,4,4,847780000,847780,84,KG,337109,220932,0.655372595,KG,5294366,11597271,2.190492875,-11376339,-1.53512028,-0.962611575,-0.53942124
2005,4,4,847780000,847780,84,KG,584735,454412,0.77712468,KG,3890321,11074631,2.846713934,-10620219,-2.069589254,-0.921170907,-0.571104145
2006,4,4,847780000,847780,84,KG,611855,471632,0.770823153,KG,3035778,7522557,2.477966768,-7050925,-1.707143616,-0.882006292,-0.525470608
2007,4,4,847780000,847780,84,KG,839385,838727,0.999216093,KG,2556519,9349004,3.656927251,-8510277,-2.657711159,-0.835345672,-0.570796679
2001,4,4,847910000,847910,84,,,,,KG,121876,67076,0.550362664,-67076,-0.550362664,-1,-1
2002,4,4,847910000,847910,84,KG,252,1202,4.76984127,KG,40589,117688,2.899504792,-116486,1.870336478,-0.979779628,0.243871702
2003,4,4,847910000,847910,84,,,,,KG,426980,447789,1.048735304,-447789,-1.048735304,-1,-1
2004,4,4,847910000,847910,84,KG,798,1115,1.397243108,KG,1482880,1548069,1.043961076,-1546954,0.353282032,-0.998560533,0.144716298
2005,4,4,847910000,847910,84,,,,,KG,97724,89514,0.915987884,-89514,-0.915987884,-1,-1
2006,4,4,847910000,847910,84,,,,,KG,366364,484830,1.323356007,-484830,-1.323356007,-1,-1
2007,4,4,847910000,847910,84,KG,65,832,12.8,KG,98320,340627,3.464473149,-339795,9.335526851,-0.995126794,0.573982739
2001,4,3,847950000,847950,84,NO,135,114094,,NO,247,538764,,-424670,,-0.650478358,
2002,4,3,847950000,847950,84,NO,89,74241,,NO,329,1304113,,-1229872,,-0.892275859,
2003,4,3,847950000,847950,84,NO,87,64679,,NO,879,3364971,,-3300292,,-0.962282449,
2004,4,3,847950000,847950,84,NO,108,62574,,NO,1247,8883581,,-8821007,,-0.986010973,
2005,4,3,847950000,847950,84,NO,166,85695,,NO,1882,5624650,,-5538955,,-0.969986052,
2006,4,3,847950000,847950,84,NO,138,94590,,NO,2657,8174303,,-8079713,,-0.977121484,
2007,4,3,847950000,847950,84,NO,148,102718,,NO,2319,7187625,,-7084907,,-0.971820805,
2001,7,4,847982000,847982,84,KG,552943,271523,0.491050615,KG,1106829,2772751,2.505130422,-2501228,-2.014079808,-0.821617239,-0.672215658
2002,7,4,847982000,847982,84,KG,649685,305981,0.470968238,KG,1310304,3538828,2.700768677,-3232847,-2.229800438,-0.840834226,-0.703021877
2003,7,4,847982000,847982,84,KG,823504,293774,0.356736579,KG,1183784,4039328,3.412217094,-3745554,-3.055480514,-0.864404761,-0.810697286
2004,7,4,847982000,847982,84,KG,1706139,737818,0.432448939,KG,2202345,7165469,3.253563361,-6427651,-2.821114422,-0.813288319,-0.765356758
2005,7,4,847982000,847982,84,KG,2527470,1123660,0.444578966,KG,1140620,4226571,3.705503147,-3102911,-3.260924181,-0.579958323,-0.785749316
2006,7,4,847982000,847982,84,KG,4389819,2237878,0.509788217,KG,1466863,4951090,3.375291353,-2713212,-2.865503136,-0.377413281,-0.737566139
2007,7,4,847982000,847982,84,KG,3640489,1871645,0.51411912,KG,1013732,3312453,3.267582556,-1440808,-2.753463437,-0.277928388,-0.728101705
2001,4,4,847989000,847989,84,KG,2728847,4525177,1.658274355,,,,,4525177,1.658274355,1,1
2002,4,4,847989000,847989,84,KG,3300671,3945076,1.195234545,,,,,3945076,1.195234545,1,1
2003,4,4,847989000,847989,84,KG,4427563,6329638,1.42959863,,,,,6329638,1.42959863,1,1
2004,4,4,847989000,847989,84,KG,8009879,10361548,1.293596071,,,,,10361548,1.293596071,1,1
2005,4,4,847989000,847989,84,KG,10966794,14484914,1.320797491,,,,,14484914,1.320797491,1,1
2006,4,4,847989000,847989,84,KG,12334248,17218987,1.396030548,,,,,17218987,1.396030548,1,1
2007,4,4,847989000,847989,84,KG,13627632,20754634,1.522981689,,,,,20754634,1.522981689,1,1
2001,4,4,847989100,847989,84,,,,,KG,86185,454339,5.271671405,-454339,-5.271671405,-1,-1
2002,4,4,847989100,847989,84,,,,,KG,299964,1067382,3.558367004,-1067382,-3.558367004,-1,-1
2003,4,4,847989100,847989,84,,,,,KG,411977,1185204,2.87686934,-1185204,-2.87686934,-1,-1
2004,4,4,847989100,847989,84,,,,,KG,190235,794130,4.174468421,-794130,-4.174468421,-1,-1
2005,4,4,847989100,847989,84,,,,,KG,267371,1350713,5.051830602,-1350713,-5.051830602,-1,-1
2006,4,4,847989100,847989,84,,,,,KG,143024,1039465,7.267766249,-1039465,-7.267766249,-1,-1
2007,4,4,847989100,847989,84,,,,,KG,111167,783202,7.045274227,-783202,-7.045274227,-1,-1
2001,4,4,847989900,847989,84,,,,,KG,16055369,90117783,5.612937516,-90117783,-5.612937516,-1,-1
2002,4,4,847989900,847989,84,,,,,KG,23120343,116740043,5.04923491,-116740043,-5.04923491,-1,-1
2003,4,4,847989900,847989,84,,,,,KG,30455672,159809479,5.247281327,-159809479,-5.247281327,-1,-1
2004,4,4,847989900,847989,84,,,,,KG,42679847,251461674,5.891812921,-251461674,-5.891812921,-1,-1
2005,4,4,847989900,847989,84,,,,,KG,35937226,235472563,6.552329971,-235472563,-6.552329971,-1,-1
2006,4,4,847989900,847989,84,,,,,KG,37961779,279393574,7.359865142,-279393574,-7.359865142,-1,-1
2007,4,4,847989900,847989,84,,,,,KG,33403836,208319640,6.236398718,-208319640,-6.236398718,-1,-1
2001,8,1,847990000,847990,84,KG,7247993,2944774,0.406288196,KG,1221560,10961059,8.973000917,-8016285,-8.566712721,-0.576469241,-0.913364821
2002,8,1,847990000,847990,84,KG,6321937,2808804,0.444294842,KG,2264293,16609427,7.335370025,-13800623,-6.891075183,-0.710704441,-0.885780468
2003,8,1,847990000,847990,84,KG,5752712,3612366,0.627941395,KG,5431809,26187647,4.821164919,-22575281,-4.193223524,-0.757559435,-0.769524998
2004,8,1,847990000,847990,84,KG,9793775,6341736,0.64752723,KG,6367756,36745151,5.770502356,-30403415,-5.122975126,-0.705630346,-0.79821619
2005,8,1,847990000,847990,84,KG,16211393,12748988,0.7864215,KG,5577396,37426279,6.710349955,-24677291,-5.923928455,-0.491821817,-0.790197286
2006,8,1,847990000,847990,84,KG,19646924,18994565,0.966795871,KG,4428117,38586468,8.713967585,-19591903,-7.747171714,-0.340249245,-0.80026454
2007,8,1,847990000,847990,84,KG,25581640,18586791,0.726567609,KG,5296483,35998177,6.796619002,-17411386,-6.070051393,-0.318977672,-0.806845783
2001,4,1,848071000,848071,84,KG,1943390,2143557,1.102998883,KG,3188001,17857444,5.601454956,-15713887,-4.498456072,-0.785655028,-0.670965328
2002,4,1,848071000,848071,84,KG,3026938,3234566,1.06859341,KG,3530937,19244800,5.45033797,-16010234,-4.38174456,-0.712219108,-0.672156877
2003,4,1,848071000,848071,84,KG,3587613,4360682,1.215482829,KG,3603257,18470771,5.126131997,-14110089,-3.910649167,-0.618010996,-0.616664568
2004,4,1,848071000,848071,84,KG,4768029,6354058,1.332638287,KG,4564112,27828893,6.097329119,-21474835,-4.764690832,-0.628232331,-0.641280179
2005,4,1,848071000,848071,84,KG,7376139,9856025,1.336203805,KG,4209211,29245064,6.947873129,-19389039,-5.611669323,-0.49586954,-0.677404298
2006,4,1,848071000,848071,84,KG,8553395,12962822,1.515517756,KG,5296688,28040644,5.293995795,-15077822,-3.778478039,-0.36772067,-0.554882226
2007,4,1,848071000,848071,84,KG,10158906,15438172,1.519668752,KG,4480111,29716251,6.632927398,-14278079,-5.113258647,-0.316205546,-0.627193909
2001,4,1,848079000,848079,84,KG,365354,316273,0.865661797,KG,568036,2141911,3.77073108,-1825638,-2.905069284,-0.742677521,-0.626579619
2002,4,1,848079000,848079,84,KG,275862,432580,1.568102892,KG,446426,1877425,4.205456223,-1444845,-2.637353331,-0.625472672,-0.456798533
2003,4,1,848079000,848079,84,KG,331466,732613,2.210220656,KG,610289,2606556,4.27101914,-1873943,-2.060798484,-0.561200406,-0.317963623
2004,4,1,848079000,848079,84,KG,308804,802657,2.599244181,KG,1033736,3813318,3.688870272,-3010661,-1.089626092,-0.652226453,-0.173283438
2005,4,1,848079000,848079,84,KG,297247,861814,2.899319421,KG,541220,3809446,7.038627545,-2947632,-4.139308124,-0.63101433,-0.416515417
2006,4,1,848079000,848079,84,KG,392290,1258789,3.208822555,KG,496968,4461895,8.978234011,-3203106,-5.769411456,-0.559916611,-0.473404831
2007,4,1,848079000,848079,84,KG,539567,1309736,2.427383439,KG,373558,2956418,7.914214125,-1646682,-5.486830686,-0.385987473,-0.530559292
2001,4,2,848120000,848120,84,KG,17707,125160,7.068391032,KG,683202,2518669,3.686565613,-2393509,3.381825419,-0.905319141,0.314443426
2002,4,2,848120000,848120,84,KG,31996,119462,3.733654207,KG,1596009,4159112,2.605945205,-4039650,1.127709002,-0.94415803,0.177883322
2003,4,2,848120000,848120,84,KG,37597,137063,3.645583424,KG,2429373,6570797,2.704729574,-6433734,0.94085385,-0.959133613,0.148158658
2004,4,2,848120000,848120,84,KG,25799,173471,6.723942788,KG,2115647,7090922,3.351656491,-6917451,3.372286298,-0.952240745,0.334698334
2005,4,2,848120000,848120,84,KG,38088,369670,9.70568158,KG,2175693,7234029,3.324930953,-6864359,6.380750626,-0.902765746,0.489673882
2006,4,2,848120000,848120,84,KG,84001,911623,10.85252557,KG,3410901,10635806,3.118180797,-9724183,7.734344768,-0.842108057,0.553611576
2007,4,2,848120000,848120,84,KG,129409,1025946,7.927933915,KG,6069329,17125354,2.821622291,-16099408,5.106311624,-0.886956196,0.475025343
2001,7,2,848180010,848180,84,KG,2605460,1639448,0.629235528,,,,,1639448,0.629235528,1,1
2002,7,2,848180010,848180,84,KG,3971332,2600480,0.654813045,,,,,2600480,0.654813045,1,1
2003,7,2,848180010,848180,84,KG,6410105,4096795,0.639115116,,,,,4096795,0.639115116,1,1
2004,7,2,848180010,848180,84,KG,9659163,6093211,0.630821842,,,,,6093211,0.630821842,1,1
2005,7,2,848180010,848180,84,KG,11828580,8329580,0.704191036,,,,,8329580,0.704191036,1,1
2006,7,2,848180010,848180,84,KG,13810519,11001338,0.796591207,,,,,11001338,0.796591207,1,1
2007,7,2,848180010,848180,84,KG,17292931,15816729,0.914635524,,,,,15816729,0.914635524,1,1
2001,7,2,848180020,848180,84,KG,1065684,1485986,1.394396463,,,,,1485986,1.394396463,1,1
2002,7,2,848180020,848180,84,KG,1104742,1419696,1.285092809,,,,,1419696,1.285092809,1,1
2003,7,2,848180020,848180,84,KG,1709438,2120857,1.240675005,,,,,2120857,1.240675005,1,1
2004,7,2,848180020,848180,84,KG,2055640,2412872,1.173781401,,,,,2412872,1.173781401,1,1
2005,7,2,848180020,848180,84,KG,2073833,2716239,1.309767469,,,,,2716239,1.309767469,1,1
2006,7,2,848180020,848180,84,KG,3638340,5330264,1.465026358,,,,,5330264,1.465026358,1,1
2007,7,2,848180020,848180,84,KG,5739125,9768420,1.702074794,,,,,9768420,1.702074794,1,1
2001,7,2,848180090,848180,84,KG,1275392,1519854,1.191675971,,,,,1519854,1.191675971,1,1
2002,7,2,848180090,848180,84,KG,1240286,1746410,1.408070397,,,,,1746410,1.408070397,1,1
2003,7,2,848180090,848180,84,KG,2084780,2794493,1.340425848,,,,,2794493,1.340425848,1,1
2004,7,2,848180090,848180,84,KG,3058323,3706932,1.212079954,,,,,3706932,1.212079954,1,1
2005,7,2,848180090,848180,84,KG,4755841,5832088,1.226300038,,,,,5832088,1.226300038,1,1
2006,7,2,848180090,848180,84,KG,4140721,5565604,1.344114709,,,,,5565604,1.344114709,1,1
2007,7,2,848180090,848180,84,KG,2853562,4933904,1.729033398,,,,,4933904,1.729033398,1,1
2001,7,2,848180110,848180,84,,,,,KG,748156,1535183,2.051955742,-1535183,-2.051955742,-1,-1
2002,7,2,848180110,848180,84,,,,,KG,861007,1762729,2.047287653,-1762729,-2.047287653,-1,-1
2003,7,2,848180110,848180,84,,,,,KG,800536,1929099,2.409759211,-1929099,-2.409759211,-1,-1
2004,7,2,848180110,848180,84,,,,,KG,1094664,2593994,2.369671424,-2593994,-2.369671424,-1,-1
2005,7,2,848180110,848180,84,,,,,KG,1116479,2604220,2.332529318,-2604220,-2.332529318,-1,-1
2006,7,2,848180110,848180,84,,,,,KG,1625568,3311571,2.037177774,-3311571,-2.037177774,-1,-1
2007,7,2,848180110,848180,84,,,,,KG,2690812,5753560,2.138224447,-5753560,-2.138224447,-1,-1
2001,7,2,848180190,848180,84,,,,,KG,1811234,6144356,3.392359022,-6144356,-3.392359022,-1,-1
2002,7,2,848180190,848180,84,,,,,KG,2775961,8721693,3.141864385,-8721693,-3.141864385,-1,-1
2003,7,2,848180190,848180,84,,,,,KG,3643942,10896244,2.9902353,-10896244,-2.9902353,-1,-1
2004,7,2,848180190,848180,84,,,,,KG,4444000,14674168,3.302018002,-14674168,-3.302018002,-1,-1
2005,7,2,848180190,848180,84,,,,,KG,5465716,17486628,3.199329786,-17486628,-3.199329786,-1,-1
2006,7,2,848180190,848180,84,,,,,KG,5867655,18796489,3.203407324,-18796489,-3.203407324,-1,-1
2007,7,2,848180190,848180,84,,,,,KG,6000418,20097621,3.349370161,-20097621,-3.349370161,-1,-1
2001,7,2,848180200,848180,84,,,,,KG,209777,849876,4.051330699,-849876,-4.051330699,-1,-1
2002,7,2,848180200,848180,84,,,,,KG,317799,1198056,3.769854531,-1198056,-3.769854531,-1,-1
2003,7,2,848180200,848180,84,,,,,KG,351614,1320512,3.755572873,-1320512,-3.755572873,-1,-1
2004,7,2,848180200,848180,84,,,,,KG,326847,1318024,4.03254122,-1318024,-4.03254122,-1,-1
2005,7,2,848180200,848180,84,,,,,KG,316838,1278337,4.034670715,-1278337,-4.034670715,-1,-1
2006,7,2,848180200,848180,84,,,,,KG,481788,1953616,4.054928724,-1953616,-4.054928724,-1,-1
2007,7,2,848180200,848180,84,,,,,KG,601326,2702608,4.494414012,-2702608,-4.494414012,-1,-1
2001,7,2,848180900,848180,84,,,,,KG,157351,899464,5.716290332,-899464,-5.716290332,-1,-1
2002,7,2,848180900,848180,84,,,,,KG,220407,1132287,5.137255169,-1132287,-5.137255169,-1,-1
2003,7,2,848180900,848180,84,,,,,KG,291724,1776330,6.089077347,-1776330,-6.089077347,-1,-1
2004,7,2,848180900,848180,84,,,,,KG,480094,2910250,6.061833724,-2910250,-6.061833724,-1,-1
2005,7,2,848180900,848180,84,,,,,KG,515359,3369320,6.537811506,-3369320,-6.537811506,-1,-1
2006,7,2,848180900,848180,84,,,,,KG,493933,3600384,7.289215339,-3600384,-7.289215339,-1,-1
2007,7,2,848180900,848180,84,,,,,KG,894637,4974176,5.559993606,-4974176,-5.559993606,-1,-1
2001,4,2,848210000,848210,84,KG,2316524,7612496,3.286171868,KG,5299641,9088630,1.714952013,-1476134,1.571219855,-0.088385298,0.314173352
2002,4,2,848210000,848210,84,KG,2520177,6286190,2.494344643,KG,7508004,11486211,1.529862131,-5200021,0.964482512,-0.292589673,0.239670217
2003,4,2,848210000,848210,84,KG,2782192,5720110,2.055972413,KG,11326433,16262786,1.435825913,-10542676,0.6201465,-0.479585401,0.177600893
2004,4,2,848210000,848210,84,KG,4057028,6777086,1.670455811,KG,11859212,17316160,1.460144232,-10539074,0.210311579,-0.437428564,0.067179319
2005,4,2,848210000,848210,84,KG,4936792,8062018,1.633047939,,,,,8062018,1.633047939,1,1
2006,4,2,848210000,848210,84,KG,5760764,10669356,1.852073093,,,,,10669356,1.852073093,1,1
2007,4,2,848210000,848210,84,KG,6771774,11953719,1.765227103,,,,,11953719,1.765227103,1,1
2005,4,2,848210100,848210,84,,,,,KG,217715,739836,3.398185701,-739836,-3.398185701,-1,-1
2006,4,2,848210100,848210,84,,,,,KG,266305,1038014,3.897838944,-1038014,-3.897838944,-1,-1
2007,4,2,848210100,848210,84,,,,,KG,364576,1382022,3.790765163,-1382022,-3.790765163,-1,-1
2005,4,2,848210900,848210,84,,,,,KG,11555053,17556793,1.519403935,-17556793,-1.519403935,-1,-1
2006,4,2,848210900,848210,84,,,,,KG,12131914,19789495,1.631193149,-19789495,-1.631193149,-1,-1
2007,4,2,848210900,848210,84,,,,,KG,15029055,23866541,1.588026726,-23866541,-1.588026726,-1,-1
2001,4,2,848250000,848250,84,KG,34329,165340,4.816336042,KG,862939,1350761,1.565302994,-1185421,3.251033049,-0.781887882,0.509435434
2002,4,2,848250000,848250,84,KG,51177,97337,1.901967681,KG,1310504,1924401,1.468443439,-1827064,0.433524242,-0.903709581,0.128626517
2003,4,2,848250000,848250,84,KG,31832,53506,1.680887158,KG,1483030,2538494,1.711694302,-2484988,-0.030807144,-0.958714506,-0.009080738
2004,4,2,848250000,848250,84,KG,30828,55348,1.795380823,KG,1622798,2735249,1.685514155,-2679901,0.109866667,-0.960332502,0.031562764
2005,4,2,848250000,848250,84,KG,67573,97807,1.447427227,,,,,97807,1.447427227,1,1
2006,4,2,848250000,848250,84,KG,177314,324837,1.831987322,,,,,324837,1.831987322,1,1
2007,4,2,848250000,848250,84,KG,153823,254242,1.65282175,,,,,254242,1.65282175,1,1
2005,4,2,848250100,848250,84,,,,,KG,13533,88403,6.532402276,-88403,-6.532402276,-1,-1
2006,4,2,848250100,848250,84,,,,,KG,33591,123183,3.667142985,-123183,-3.667142985,-1,-1
2007,4,2,848250100,848250,84,,,,,KG,62104,226137,3.641263043,-226137,-3.641263043,-1,-1
2005,4,2,848250900,848250,84,,,,,KG,1916136,3192099,1.665904195,-3192099,-1.665904195,-1,-1
2006,4,2,848250900,848250,84,,,,,KG,2160115,3990159,1.847197487,-3990159,-1.847197487,-1,-1
2007,4,2,848250900,848250,84,,,,,KG,2215486,4353672,1.965109236,-4353672,-1.965109236,-1,-1
2001,4,1,848291000,848291,84,KG,417810,143172,0.342672507,,,,,143172,0.342672507,1,1
2002,4,1,848291000,848291,84,KG,822724,203057,0.246810595,,,,,203057,0.246810595,1,1
2003,4,1,848291000,848291,84,KG,969653,362613,0.373961613,,,,,362613,0.373961613,1,1
2004,4,1,848291000,848291,84,KG,1594514,584557,0.366605122,,,,,584557,0.366605122,1,1
2005,4,1,848291000,848291,84,KG,2146003,727075,0.338804279,,,,,727075,0.338804279,1,1
2006,4,1,848291000,848291,84,KG,3438800,1418748,0.412570664,,,,,1418748,0.412570664,1,1
2007,4,1,848291000,848291,84,KG,3237555,1407139,0.434630145,,,,,1407139,0.434630145,1,1
2001,4,1,848291100,848291,84,,,,,KG,612626,1253134,2.04551227,-1253134,-2.04551227,-1,-1
2002,4,1,848291100,848291,84,,,,,KG,836568,1663623,1.988628539,-1663623,-1.988628539,-1,-1
2003,4,1,848291100,848291,84,,,,,KG,690169,1486931,2.154444781,-1486931,-2.154444781,-1,-1
2004,4,1,848291100,848291,84,,,,,KG,706335,1256224,1.778510197,-1256224,-1.778510197,-1,-1
2005,4,1,848291100,848291,84,,,,,KG,908748,763010,0.839627708,-763010,-0.839627708,-1,-1
2006,4,1,848291100,848291,84,,,,,KG,2080407,1191344,0.572649486,-1191344,-0.572649486,-1,-1
2007,4,1,848291100,848291,84,,,,,KG,2621669,1353231,0.516171569,-1353231,-0.516171569,-1,-1
2001,4,1,848291900,848291,84,,,,,KG,85319,151676,1.777751732,-151676,-1.777751732,-1,-1
2002,4,1,848291900,848291,84,,,,,KG,140192,283339,2.021078236,-283339,-2.021078236,-1,-1
2003,4,1,848291900,848291,84,,,,,KG,237624,587367,2.471833653,-587367,-2.471833653,-1,-1
2004,4,1,848291900,848291,84,,,,,KG,194306,440507,2.267078731,-440507,-2.267078731,-1,-1
2005,4,1,848291900,848291,84,,,,,KG,184095,423949,2.302881664,-423949,-2.302881664,-1,-1
2006,4,1,848291900,848291,84,,,,,KG,345775,628369,1.817277131,-628369,-1.817277131,-1,-1
2007,4,1,848291900,848291,84,,,,,KG,788336,930795,1.18070848,-930795,-1.18070848,-1,-1
2001,7,3,848340010,848340,84,KG,6578,7227,1.098662207,,,,,7227,1.098662207,1,1
2002,7,3,848340010,848340,84,KG,10,652,65.2,,,,,652,65.2,1,1
2003,7,3,848340010,848340,84,KG,2769,5119,1.848681835,,,,,5119,1.848681835,1,1
2004,7,3,848340010,848340,84,KG,1612,2355,1.460918114,,,,,2355,1.460918114,1,1
2005,7,3,848340010,848340,84,KG,726,4744,6.534435262,,,,,4744,6.534435262,1,1
2006,7,3,848340010,848340,84,KG,2622,9510,3.627002288,,,,,9510,3.627002288,1,1
2007,7,3,848340010,848340,84,KG,9130,33529,3.672398686,,,,,33529,3.672398686,1,1
2001,7,3,848340090,848340,84,KG,5371624,2200930,0.409732699,,,,,2200930,0.409732699,1,1
2002,7,3,848340090,848340,84,KG,4592920,1903880,0.414524965,,,,,1903880,0.414524965,1,1
2003,7,3,848340090,848340,84,KG,5944791,3419087,0.575139984,,,,,3419087,0.575139984,1,1
2004,7,3,848340090,848340,84,KG,5684165,4279266,0.752839863,,,,,4279266,0.752839863,1,1
2005,7,3,848340090,848340,84,KG,5690490,4570205,0.80313031,,,,,4570205,0.80313031,1,1
2006,7,3,848340090,848340,84,KG,6560090,6670884,1.016889098,,,,,6670884,1.016889098,1,1
2007,7,3,848340090,848340,84,KG,7838314,8621217,1.099881556,,,,,8621217,1.099881556,1,1
2001,7,3,848340100,848340,84,,,,,KG,148813,257260,1.728746816,-257260,-1.728746816,-1,-1
2002,7,3,848340100,848340,84,,,,,KG,221825,410790,1.851865209,-410790,-1.851865209,-1,-1
2003,7,3,848340100,848340,84,,,,,KG,378091,564617,1.49333626,-564617,-1.49333626,-1,-1
2004,7,3,848340100,848340,84,,,,,KG,399858,673115,1.683385102,-673115,-1.683385102,-1,-1
