"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"3694",2000,4,4,902780090,902780,90,3,162,1630,10.0617284,1,NA,NA,NA,1630,10.0617284,1,1
"3695",1995,4,4,902780091,902780,90,3,96,1227,12.78125,1,NA,NA,NA,1227,12.78125,1,1
"3696",1994,4,4,902780110,902780,90,1,NA,NA,NA,4,57026,1060230,18.59204573,-1060230,-18.59204573,-1,-1
"3697",1995,4,4,902780110,902780,90,1,NA,NA,NA,4,61078,894117,14.6389371,-894117,-14.6389371,-1,-1
"3698",1996,4,4,902780110,902780,90,1,NA,NA,NA,4,56036,1145526,20.44267971,-1145526,-20.44267971,-1,-1
"3699",1997,4,4,902780110,902780,90,1,NA,NA,NA,4,42955,866825,20.17983937,-866825,-20.17983937,-1,-1
"3700",1998,4,4,902780110,902780,90,1,NA,NA,NA,4,85837,1954467,22.76951664,-1954467,-22.76951664,-1,-1
"3701",1999,4,4,902780110,902780,90,1,NA,NA,NA,4,65306,1257065,19.2488439,-1257065,-19.2488439,-1,-1
"3702",2000,4,4,902780110,902780,90,1,NA,NA,NA,4,80302,1794305,22.34446216,-1794305,-22.34446216,-1,-1
"3703",1994,4,4,902780190,902780,90,1,NA,NA,NA,4,38871,659093,16.95590543,-659093,-16.95590543,-1,-1
"3704",1995,4,4,902780190,902780,90,1,NA,NA,NA,4,43031,579907,13.47649369,-579907,-13.47649369,-1,-1
"3705",1996,4,4,902780190,902780,90,1,NA,NA,NA,4,61401,699498,11.39229003,-699498,-11.39229003,-1,-1
"3706",1997,4,4,902780190,902780,90,1,NA,NA,NA,4,33493,593537,17.72122533,-593537,-17.72122533,-1,-1
"3707",1998,4,4,902780190,902780,90,1,NA,NA,NA,4,23912,438017,18.31787387,-438017,-18.31787387,-1,-1
"3708",1999,4,4,902780190,902780,90,1,NA,NA,NA,4,33247,727131,21.87057479,-727131,-21.87057479,-1,-1
"3709",2000,4,4,902780190,902780,90,1,NA,NA,NA,4,40244,821489,20.41270748,-821489,-20.41270748,-1,-1
"3710",1994,4,4,902780910,902780,90,1,NA,NA,NA,4,2185,21170,9.688787185,-21170,-9.688787185,-1,-1
"3711",1995,4,4,902780910,902780,90,1,NA,NA,NA,4,1907,31190,16.35553225,-31190,-16.35553225,-1,-1
"3712",1996,4,4,902780910,902780,90,1,NA,NA,NA,4,2690,76073,28.27992565,-76073,-28.27992565,-1,-1
"3713",1997,4,4,902780910,902780,90,1,NA,NA,NA,4,1604,25575,15.94451372,-25575,-15.94451372,-1,-1
"3714",1998,4,4,902780910,902780,90,1,NA,NA,NA,4,2223,43648,19.63472785,-43648,-19.63472785,-1,-1
"3715",1999,4,4,902780910,902780,90,1,NA,NA,NA,4,9213,192250,20.86725279,-192250,-20.86725279,-1,-1
"3716",2000,4,4,902780910,902780,90,1,NA,NA,NA,4,21187,579595,27.3561618,-579595,-27.3561618,-1,-1
"3717",1994,4,4,902780990,902780,90,1,NA,NA,NA,4,39742,523411,13.17022294,-523411,-13.17022294,-1,-1
"3718",1995,4,4,902780990,902780,90,1,NA,NA,NA,4,1320,32821,24.86439394,-32821,-24.86439394,-1,-1
"3719",1996,4,4,902780990,902780,90,1,NA,NA,NA,4,16622,135965,8.179821923,-135965,-8.179821923,-1,-1
"3720",1997,4,4,902780990,902780,90,1,NA,NA,NA,4,4668,115090,24.65509854,-115090,-24.65509854,-1,-1
"3721",1998,4,4,902780990,902780,90,1,NA,NA,NA,4,933,23115,24.77491961,-23115,-24.77491961,-1,-1
"3722",1999,4,4,902780990,902780,90,1,NA,NA,NA,4,881,22017,24.99091941,-22017,-24.99091941,-1,-1
"3723",2000,4,4,902780990,902780,90,1,NA,NA,NA,4,1436,28541,19.87534819,-28541,-19.87534819,-1,-1
"3724",1994,4,4,902790010,902790,90,3,519,2194,4.227360308,1,NA,NA,NA,2194,4.227360308,1,1
"3725",1995,4,4,902790010,902790,90,3,3004,51672,17.20106525,1,NA,NA,NA,51672,17.20106525,1,1
"3726",1996,4,4,902790010,902790,90,3,9871,150815,15.27859386,1,NA,NA,NA,150815,15.27859386,1,1
"3727",1997,4,4,902790010,902790,90,3,18864,221812,11.75848176,1,NA,NA,NA,221812,11.75848176,1,1
"3728",1998,4,4,902790010,902790,90,3,25037,314105,12.54563246,1,NA,NA,NA,314105,12.54563246,1,1
"3729",1999,4,4,902790010,902790,90,3,16545,171284,10.35261408,1,NA,NA,NA,171284,10.35261408,1,1
"3730",2000,4,4,902790010,902790,90,3,17055,139987,8.207974201,1,NA,NA,NA,139987,8.207974201,1,1
"3731",1995,4,4,902790090,902790,90,3,60,367,6.116666667,1,NA,NA,NA,367,6.116666667,1,1
"3732",1997,4,4,902790090,902790,90,3,1144,4744,4.146853147,1,NA,NA,NA,4744,4.146853147,1,1
"3733",1998,4,4,902790090,902790,90,3,156,3174,20.34615385,1,NA,NA,NA,3174,20.34615385,1,1
"3734",1999,4,4,902790090,902790,90,3,357,4243,11.88515406,1,NA,NA,NA,4243,11.88515406,1,1
"3735",2000,4,4,902790090,902790,90,3,1035,11022,10.64927536,1,NA,NA,NA,11022,10.64927536,1,1
"3736",1994,4,1,902790100,902790,90,1,NA,NA,NA,4,26604,384278,14.44436927,-384278,-14.44436927,-1,-1
"3737",1995,4,1,902790100,902790,90,1,NA,NA,NA,4,85177,358534,4.209281848,-358534,-4.209281848,-1,-1
"3738",1996,4,1,902790100,902790,90,1,NA,NA,NA,4,38045,499862,13.13870417,-499862,-13.13870417,-1,-1
"3739",1997,4,1,902790100,902790,90,1,NA,NA,NA,4,29877,452728,15.15306088,-452728,-15.15306088,-1,-1
"3740",1998,4,1,902790100,902790,90,1,NA,NA,NA,4,20626,414017,20.0725783,-414017,-20.0725783,-1,-1
"3741",1999,4,1,902790100,902790,90,1,NA,NA,NA,4,42354,659599,15.57347594,-659599,-15.57347594,-1,-1
"3742",2000,4,1,902790100,902790,90,1,NA,NA,NA,4,44367,905183,20.40216828,-905183,-20.40216828,-1,-1
"3743",1994,4,1,902790900,902790,90,1,NA,NA,NA,4,1715,13866,8.085131195,-13866,-8.085131195,-1,-1
"3744",1995,4,1,902790900,902790,90,1,NA,NA,NA,4,15352,45677,2.975312663,-45677,-2.975312663,-1,-1
"3745",1996,4,1,902790900,902790,90,1,NA,NA,NA,4,1113,19327,17.36477987,-19327,-17.36477987,-1,-1
"3746",1997,4,1,902790900,902790,90,1,NA,NA,NA,4,1009,18637,18.47076313,-18637,-18.47076313,-1,-1
"3747",1998,4,1,902790900,902790,90,1,NA,NA,NA,4,300,10544,35.14666667,-10544,-35.14666667,-1,-1
"3748",1999,4,1,902790900,902790,90,1,NA,NA,NA,4,1793,32809,18.2983826,-32809,-18.2983826,-1,-1
"3749",2000,4,1,902790900,902790,90,1,NA,NA,NA,4,916,28887,31.5360262,-28887,-31.5360262,-1,-1
"3750",1994,4,3,902810000,902810,90,1,NA,NA,NA,4,22975,27248,1.185984766,-27248,-1.185984766,-1,-1
"3751",1995,4,3,902810000,902810,90,1,NA,NA,NA,4,3080,13976,4.537662338,-13976,-4.537662338,-1,-1
"3752",1996,4,3,902810000,902810,90,1,NA,NA,NA,4,58994,98545,1.670424111,-98545,-1.670424111,-1,-1
"3753",1997,4,3,902810000,902810,90,1,NA,NA,NA,4,23564,48825,2.072016636,-48825,-2.072016636,-1,-1
"3754",1998,4,3,902810000,902810,90,1,NA,NA,NA,4,380840,113456,0.297909883,-113456,-0.297909883,-1,-1
"3755",1999,4,3,902810000,902810,90,3,4603,7265,1.578318488,4,563777,100366,0.17802429,-93101,1.400294198,-0.865001719,0.797278422
"3756",2000,4,3,902810000,902810,90,1,NA,NA,NA,4,693430,110561,0.159440751,-110561,-0.159440751,-1,-1
"3757",1994,4,3,902830000,902830,90,1,NA,NA,NA,4,334586,21494,0.064240584,-21494,-0.064240584,-1,-1
"3758",1995,4,3,902830000,902830,90,3,6,250,41.66666667,4,304717,15451,0.050706065,-15201,41.6159606,-0.968154895,0.997569067
"3759",1996,4,3,902830000,902830,90,1,NA,NA,NA,4,418,7033,16.82535885,-7033,-16.82535885,-1,-1
"3760",1997,4,3,902830000,902830,90,3,521,1018,1.953934741,4,152,5210,34.27631579,-4192,-32.32238105,-0.673089274,-0.892137939
"3761",1998,4,3,902830000,902830,90,3,415,1557,3.751807229,4,22369,3385,0.151325495,-1828,3.600481734,-0.369890732,0.922459467
"3762",1999,4,3,902830000,902830,90,3,290,1183,4.079310345,4,13507,5128,0.379654994,-3945,3.699655351,-0.625099033,0.829711619
"3763",2000,4,3,902830000,902830,90,1,NA,NA,NA,4,5884,8773,1.490992522,-8773,-1.490992522,-1,-1
"3764",1994,4,3,902920010,902920,90,3,140,453,3.235714286,1,NA,NA,NA,453,3.235714286,1,1
"3765",1995,4,3,902920010,902920,90,3,498,2669,5.359437751,1,NA,NA,NA,2669,5.359437751,1,1
"3766",1996,4,3,902920010,902920,90,3,12357,50665,4.100105204,1,NA,NA,NA,50665,4.100105204,1,1
"3767",1997,4,3,902920010,902920,90,3,3413,15151,4.439203047,1,NA,NA,NA,15151,4.439203047,1,1
"3768",1998,4,3,902920010,902920,90,3,4146,20786,5.013506995,1,NA,NA,NA,20786,5.013506995,1,1
"3769",1999,4,3,902920010,902920,90,3,2108,8348,3.960151803,1,NA,NA,NA,8348,3.960151803,1,1
"3770",2000,4,3,902920010,902920,90,3,2837,38053,13.41311244,1,NA,NA,NA,38053,13.41311244,1,1
"3771",1994,4,3,902920090,902920,90,3,59,841,14.25423729,1,NA,NA,NA,841,14.25423729,1,1
"3772",1999,4,3,902920090,902920,90,3,296,5715,19.30743243,1,NA,NA,NA,5715,19.30743243,1,1
"3773",1994,4,3,902920100,902920,90,1,NA,NA,NA,4,2017,73461,36.42092216,-73461,-36.42092216,-1,-1
"3774",1995,4,3,902920100,902920,90,1,NA,NA,NA,4,6814,95858,14.06780158,-95858,-14.06780158,-1,-1
"3775",1996,4,3,902920100,902920,90,1,NA,NA,NA,4,89871,177994,1.980549899,-177994,-1.980549899,-1,-1
"3776",1997,4,3,902920100,902920,90,1,NA,NA,NA,4,3467,52716,15.20507643,-52716,-15.20507643,-1,-1
"3777",1998,4,3,902920100,902920,90,1,NA,NA,NA,4,2186,30858,14.11619396,-30858,-14.11619396,-1,-1
"3778",1999,4,3,902920100,902920,90,1,NA,NA,NA,4,1756,36796,20.95444191,-36796,-20.95444191,-1,-1
"3779",2000,4,3,902920100,902920,90,1,NA,NA,NA,4,13684,75964,5.551300789,-75964,-5.551300789,-1,-1
"3780",1994,4,3,902920910,902920,90,1,NA,NA,NA,4,130654,745765,5.707938525,-745765,-5.707938525,-1,-1
"3781",1995,4,3,902920910,902920,90,1,NA,NA,NA,4,66411,326091,4.9101956,-326091,-4.9101956,-1,-1
"3782",1996,4,3,902920910,902920,90,1,NA,NA,NA,4,87680,392124,4.472217153,-392124,-4.472217153,-1,-1
"3783",1997,4,3,902920910,902920,90,1,NA,NA,NA,4,97427,500945,5.141747154,-500945,-5.141747154,-1,-1
"3784",1998,4,3,902920910,902920,90,1,NA,NA,NA,4,15699,91975,5.858653417,-91975,-5.858653417,-1,-1
"3785",1999,4,3,902920910,902920,90,1,NA,NA,NA,4,21822,153000,7.011273027,-153000,-7.011273027,-1,-1
"3786",2000,4,3,902920910,902920,90,1,NA,NA,NA,4,15141,100268,6.622283865,-100268,-6.622283865,-1,-1
"3787",1994,4,3,902920920,902920,90,1,NA,NA,NA,4,440,7555,17.17045455,-7555,-17.17045455,-1,-1
"3788",1995,4,3,902920920,902920,90,1,NA,NA,NA,4,800,13515,16.89375,-13515,-16.89375,-1,-1
"3789",1996,4,3,902920920,902920,90,1,NA,NA,NA,4,615,11052,17.97073171,-11052,-17.97073171,-1,-1
"3790",1997,4,3,902920920,902920,90,1,NA,NA,NA,4,473,8524,18.02114165,-8524,-18.02114165,-1,-1
"3791",1998,4,3,902920920,902920,90,1,NA,NA,NA,4,1076,18550,17.23977695,-18550,-17.23977695,-1,-1
"3792",1999,4,3,902920920,902920,90,1,NA,NA,NA,4,137,3845,28.06569343,-3845,-28.06569343,-1,-1
"3793",2000,4,3,902920920,902920,90,1,NA,NA,NA,4,242,2122,8.768595041,-2122,-8.768595041,-1,-1
"3794",1994,4,3,902920990,902920,90,1,NA,NA,NA,4,109606,652279,5.951124938,-652279,-5.951124938,-1,-1
"3795",1995,4,3,902920990,902920,90,1,NA,NA,NA,4,160697,1012369,6.299862474,-1012369,-6.299862474,-1,-1
"3796",1996,4,3,902920990,902920,90,1,NA,NA,NA,4,56470,348598,6.173153887,-348598,-6.173153887,-1,-1
"3797",1997,4,3,902920990,902920,90,1,NA,NA,NA,4,17963,136592,7.604075043,-136592,-7.604075043,-1,-1
"3798",1998,4,3,902920990,902920,90,1,NA,NA,NA,4,11197,58548,5.228900598,-58548,-5.228900598,-1,-1
"3799",1999,4,3,902920990,902920,90,1,NA,NA,NA,4,10393,70790,6.811315308,-70790,-6.811315308,-1,-1
"3800",2000,4,3,902920990,902920,90,1,NA,NA,NA,4,57498,403493,7.017513653,-403493,-7.017513653,-1,-1
"3801",1994,8,4,903010000,903010,90,1,NA,NA,NA,4,142,9946,70.04225352,-9946,-70.04225352,-1,-1
"3802",1995,8,4,903010000,903010,90,1,NA,NA,NA,4,34,5038,148.1764706,-5038,-148.1764706,-1,-1
"3803",1996,8,4,903010000,903010,90,3,170,4830,28.41176471,4,101,11448,113.3465347,-6618,-84.93476995,-0.406561003,-0.59915201
"3804",1997,8,4,903010000,903010,90,1,NA,NA,NA,4,15,1435,95.66666667,-1435,-95.66666667,-1,-1
"3805",1998,8,4,903010000,903010,90,3,1,1408,1408,4,72,5483,76.15277778,-4075,1331.847222,-0.591351038,0.897378789
"3806",1999,8,4,903010000,903010,90,3,30,210,7,4,120,7968,66.4,-7758,-59.4,-0.9486427,-0.809264305
"3807",2000,8,4,903010000,903010,90,3,24,1860,77.5,4,174,4132,23.74712644,-2272,53.75287356,-0.37917223,0.530907646
"3808",1994,4,4,903020000,903020,90,3,576,1905,3.307291667,4,15286,239247,15.65138035,-237342,-12.34408868,-0.984200836,-0.651105134
"3809",1995,4,4,903020000,903020,90,3,4214,23646,5.611295681,4,14106,225233,15.96717709,-201587,-10.35588141,-0.80997995,-0.479917254
"3810",1996,4,4,903020000,903020,90,3,5765,29797,5.168603643,4,14438,227513,15.75793046,-197716,-10.58932682,-0.768396098,-0.50602392
"3811",1997,4,4,903020000,903020,90,3,10342,72140,6.975439954,4,23603,297489,12.60386392,-225349,-5.628423962,-0.609662662,-0.287468033
"3812",1998,4,4,903020000,903020,90,3,9236,46560,5.041143352,4,11310,174422,15.4219275,-127862,-10.38078415,-0.578608212,-0.507293564
"3813",1999,4,4,903020000,903020,90,3,5914,31611,5.34511329,4,5460,161263,29.53534799,-129652,-24.19023469,-0.672210873,-0.693518199
"3814",2000,4,4,903020000,903020,90,3,9261,56635,6.115430299,4,18536,324755,17.5202309,-268120,-11.4048006,-0.70300742,-0.482525135
"3815",1994,4,3,903031000,903031,90,3,4527,29513,6.519328474,4,3450,75445,21.86811594,-45932,-15.34878747,-0.437622668,-0.540689301
"3816",1995,4,3,903031000,903031,90,3,11610,42069,3.623514212,4,4065,84912,20.88856089,-42843,-17.26504667,-0.337396933,-0.704348637
"3817",1996,4,3,903031000,903031,90,3,36635,153728,4.196205814,4,4240,71456,16.85283019,82272,-12.65662437,0.365354554,-0.601292352
"3818",1997,4,3,903031000,903031,90,3,13905,67398,4.847033441,4,3272,62417,19.07610024,4981,-14.2290668,0.038369988,-0.594782732
"3819",1998,4,3,903031000,903031,90,3,15056,75469,5.012553135,4,1476,29070,19.69512195,46399,-14.68256882,0.443843924,-0.594251331
"3820",1999,4,3,903031000,903031,90,3,15465,55860,3.612027158,4,2290,51162,22.34148472,4698,-18.72945756,0.043897516,-0.721654073
"3821",2000,4,3,903031000,903031,90,3,26751,88803,3.31961422,4,3127,91115,29.13815158,-2312,-25.81853736,-0.012850298,-0.795450233
"3822",1994,4,4,903039010,903039,90,3,38622,233270,6.039821863,1,NA,NA,NA,233270,6.039821863,1,1
"3823",1995,4,4,903039010,903039,90,3,45372,248063,5.467314643,1,NA,NA,NA,248063,5.467314643,1,1
"3824",1996,4,4,903039010,903039,90,3,59644,293358,4.918482999,1,NA,NA,NA,293358,4.918482999,1,1
"3825",1997,4,4,903039010,903039,90,3,63818,316766,4.963583942,1,NA,NA,NA,316766,4.963583942,1,1
"3826",1998,4,4,903039010,903039,90,3,40874,249436,6.102559084,1,NA,NA,NA,249436,6.102559084,1,1
"3827",1999,4,4,903039010,903039,90,3,66951,370243,5.530059297,1,NA,NA,NA,370243,5.530059297,1,1
"3828",2000,4,4,903039010,903039,90,3,103648,526302,5.077782495,1,NA,NA,NA,526302,5.077782495,1,1
"3829",1994,4,4,903039090,903039,90,3,1733,4868,2.809001731,1,NA,NA,NA,4868,2.809001731,1,1
"3830",1995,4,4,903039090,903039,90,3,13975,37904,2.712271914,1,NA,NA,NA,37904,2.712271914,1,1
"3831",1996,4,4,903039090,903039,90,3,7758,33310,4.293632379,1,NA,NA,NA,33310,4.293632379,1,1
"3832",1997,4,4,903039090,903039,90,3,7330,30822,4.204911323,1,NA,NA,NA,30822,4.204911323,1,1
"3833",1998,4,4,903039090,903039,90,3,9977,54393,5.45183923,1,NA,NA,NA,54393,5.45183923,1,1
"3834",1999,4,4,903039090,903039,90,3,88189,225403,2.555908333,1,NA,NA,NA,225403,2.555908333,1,1
"3835",2000,4,4,903039090,903039,90,3,71028,192005,2.703229712,1,NA,NA,NA,192005,2.703229712,1,1
"3836",1994,4,4,903039100,903039,90,1,NA,NA,NA,4,16105,244157,15.16032288,-244157,-15.16032288,-1,-1
"3837",1995,4,4,903039100,903039,90,1,NA,NA,NA,4,41006,222033,5.414646637,-222033,-5.414646637,-1,-1
"3838",1996,4,4,903039100,903039,90,1,NA,NA,NA,4,24749,317402,12.82484141,-317402,-12.82484141,-1,-1
"3839",1997,4,4,903039100,903039,90,1,NA,NA,NA,4,15000,257214,17.1476,-257214,-17.1476,-1,-1
"3840",1998,4,4,903039100,903039,90,1,NA,NA,NA,4,6246,151603,24.27201409,-151603,-24.27201409,-1,-1
"3841",1999,4,4,903039100,903039,90,1,NA,NA,NA,4,26916,326601,12.13408382,-326601,-12.13408382,-1,-1
"3842",2000,4,4,903039100,903039,90,1,NA,NA,NA,4,15191,271003,17.83970772,-271003,-17.83970772,-1,-1
"3843",1994,4,4,903039900,903039,90,1,NA,NA,NA,4,30036,581279,19.35274337,-581279,-19.35274337,-1,-1
"3844",1995,4,4,903039900,903039,90,1,NA,NA,NA,4,101362,768160,7.578382431,-768160,-7.578382431,-1,-1
"3845",1996,4,4,903039900,903039,90,1,NA,NA,NA,4,75840,838343,11.05410074,-838343,-11.05410074,-1,-1
"3846",1997,4,4,903039900,903039,90,1,NA,NA,NA,4,88880,950291,10.69184293,-950291,-10.69184293,-1,-1
"3847",1998,4,4,903039900,903039,90,1,NA,NA,NA,4,35512,692982,19.51402343,-692982,-19.51402343,-1,-1
"3848",1999,4,4,903039900,903039,90,1,NA,NA,NA,4,51519,768048,14.90805334,-768048,-14.90805334,-1,-1
"3849",2000,4,4,903039900,903039,90,1,NA,NA,NA,4,47898,709967,14.82247693,-709967,-14.82247693,-1,-1
"3850",1994,4,3,903040000,903040,90,1,NA,NA,NA,4,9362,642699,68.64975433,-642699,-68.64975433,-1,-1
"3851",1995,4,3,903040000,903040,90,1,NA,NA,NA,4,5149,392606,76.24898038,-392606,-76.24898038,-1,-1
"3852",1996,4,3,903040000,903040,90,3,48,1494,31.125,4,4625,561157,121.3312432,-559663,-90.20624324,-0.994689426,-0.591686121
"3853",1997,4,3,903040000,903040,90,1,NA,NA,NA,4,4845,735798,151.8674923,-735798,-151.8674923,-1,-1
"3854",1998,4,3,903040000,903040,90,3,347,26776,77.16426513,4,4007,587918,146.7227352,-561142,-69.55847008,-0.91288023,-0.310685614
"3855",1999,4,3,903040000,903040,90,3,4,450,112.5,4,4295,543441,126.5287544,-542991,-14.02875437,-0.998345257,-0.058690656
"3856",2000,4,3,903040000,903040,90,3,308,73051,237.1785714,4,4692,743045,158.364237,-669994,78.81433443,-0.820974493,0.199256143
"3857",1998,4,4,903089010,903089,90,3,196,3417,17.43367347,1,NA,NA,NA,3417,17.43367347,1,1
"3858",1999,4,4,903089010,903089,90,3,768,946,1.231770833,1,NA,NA,NA,946,1.231770833,1,1
"3859",2000,4,4,903089010,903089,90,3,18866,60517,3.207728188,1,NA,NA,NA,60517,3.207728188,1,1
"3860",1994,4,4,903089091,903089,90,3,20,3208,160.4,1,NA,NA,NA,3208,160.4,1,1
"3861",1996,4,4,903089091,903089,90,3,271,8136,30.02214022,1,NA,NA,NA,8136,30.02214022,1,1
"3862",1997,4,4,903089091,903089,90,3,56,2667,47.625,1,NA,NA,NA,2667,47.625,1,1
"3863",1998,4,4,903089091,903089,90,3,210,6892,32.81904762,1,NA,NA,NA,6892,32.81904762,1,1
"3864",1999,4,4,903089091,903089,90,3,160,18828,117.675,1,NA,NA,NA,18828,117.675,1,1
"3865",2000,4,4,903089091,903089,90,3,160,14745,92.15625,1,NA,NA,NA,14745,92.15625,1,1
"3866",1994,4,4,903089099,903089,90,3,200,8788,43.94,1,NA,NA,NA,8788,43.94,1,1
"3867",1995,4,4,903089099,903089,90,3,1696,22165,13.06898585,1,NA,NA,NA,22165,13.06898585,1,1
"3868",1996,4,4,903089099,903089,90,3,3255,36293,11.1499232,1,NA,NA,NA,36293,11.1499232,1,1
"3869",1997,4,4,903089099,903089,90,3,9640,101790,10.55912863,1,NA,NA,NA,101790,10.55912863,1,1
"3870",1998,4,4,903089099,903089,90,3,5322,105153,19.75817362,1,NA,NA,NA,105153,19.75817362,1,1
"3871",1999,4,4,903089099,903089,90,3,6374,105807,16.59978036,1,NA,NA,NA,105807,16.59978036,1,1
"3872",2000,4,4,903089099,903089,90,3,2425,36926,15.22721649,1,NA,NA,NA,36926,15.22721649,1,1
"3873",1994,4,4,903089100,903089,90,1,NA,NA,NA,4,28277,674413,23.85023164,-674413,-23.85023164,-1,-1
"3874",1995,4,4,903089100,903089,90,1,NA,NA,NA,4,26673,545354,20.44591909,-545354,-20.44591909,-1,-1
"3875",1996,4,4,903089100,903089,90,1,NA,NA,NA,4,65246,1219933,18.69743739,-1219933,-18.69743739,-1,-1
"3876",1997,4,4,903089100,903089,90,1,NA,NA,NA,4,45428,889286,19.57572422,-889286,-19.57572422,-1,-1
"3877",1998,4,4,903089100,903089,90,1,NA,NA,NA,4,145342,1658043,11.40787247,-1658043,-11.40787247,-1,-1
"3878",1999,4,4,903089100,903089,90,1,NA,NA,NA,4,140411,2266573,16.14241762,-2266573,-16.14241762,-1,-1
"3879",2000,4,4,903089100,903089,90,1,NA,NA,NA,4,80989,2625700,32.42045216,-2625700,-32.42045216,-1,-1
"3880",1994,4,4,903089910,903089,90,1,NA,NA,NA,4,3984,181792,45.63052209,-181792,-45.63052209,-1,-1
"3881",1995,4,4,903089910,903089,90,1,NA,NA,NA,4,2611,93043,35.63500574,-93043,-35.63500574,-1,-1
"3882",1996,4,4,903089910,903089,90,1,NA,NA,NA,4,4594,154184,33.56203744,-154184,-33.56203744,-1,-1
"3883",1997,4,4,903089910,903089,90,1,NA,NA,NA,4,2645,159334,60.23969754,-159334,-60.23969754,-1,-1
"3884",1998,4,4,903089910,903089,90,1,NA,NA,NA,4,3500,208127,59.46485714,-208127,-59.46485714,-1,-1
"3885",1999,4,4,903089910,903089,90,1,NA,NA,NA,4,2442,186336,76.3046683,-186336,-76.3046683,-1,-1
"3886",2000,4,4,903089910,903089,90,1,NA,NA,NA,4,3317,242986,73.25474827,-242986,-73.25474827,-1,-1
"3887",1994,4,4,903089920,903089,90,1,NA,NA,NA,4,118,8711,73.8220339,-8711,-73.8220339,-1,-1
"3888",1995,4,4,903089920,903089,90,1,NA,NA,NA,4,229,8408,36.71615721,-8408,-36.71615721,-1,-1
"3889",1994,4,4,903089990,903089,90,1,NA,NA,NA,4,208374,2972394,14.26470673,-2972394,-14.26470673,-1,-1
"3890",1995,4,4,903089990,903089,90,1,NA,NA,NA,4,174367,2894298,16.59888626,-2894298,-16.59888626,-1,-1
"3891",1996,4,4,903089990,903089,90,1,NA,NA,NA,4,196333,3571121,18.18910219,-3571121,-18.18910219,-1,-1
"3892",1997,4,4,903089990,903089,90,1,NA,NA,NA,4,135638,2086718,15.38446453,-2086718,-15.38446453,-1,-1
"3893",1998,4,4,903089990,903089,90,1,NA,NA,NA,4,102085,1989389,19.48757408,-1989389,-19.48757408,-1,-1
"3894",1999,4,4,903089990,903089,90,1,NA,NA,NA,4,173597,3851299,22.18528546,-3851299,-22.18528546,-1,-1
"3895",2000,4,4,903089990,903089,90,1,NA,NA,NA,4,397057,7290914,18.36238626,-7290914,-18.36238626,-1,-1
"3896",1994,4,4,903110000,903110,90,3,4500,18688,4.152888889,4,47913,316144,6.598292739,-297456,-2.44540385,-0.888373871,-0.227454426
"3897",1995,4,4,903110000,903110,90,3,20638,52686,2.55286365,4,53531,358453,6.696176048,-305767,-4.143312398,-0.743707116,-0.447972172
"3898",1996,4,4,903110000,903110,90,3,10703,68213,6.373259834,4,102162,914971,8.95607956,-846758,-2.582819726,-0.861240622,-0.168488652
"3899",1997,4,4,903110000,903110,90,3,7334,46160,6.293973275,4,74103,688921,9.296803098,-642761,-3.002829823,-0.874408399,-0.192602969
"3900",1998,4,4,903110000,903110,90,3,9456,64364,6.806683587,4,81321,505119,6.211421404,-440755,0.595262183,-0.773956378,0.045725717
"3901",1999,4,4,903110000,903110,90,3,7542,31854,4.22354813,4,84610,427378,5.051152346,-395524,-0.827604216,-0.861272734,-0.089232447
"3902",2000,4,4,903110000,903110,90,1,NA,NA,NA,4,94690,542771,5.732083641,-542771,-5.732083641,-1,-1
"3903",1994,4,3,903120000,903120,90,1,NA,NA,NA,4,29205,148373,5.080397192,-148373,-5.080397192,-1,-1
"3904",1995,4,3,903120000,903120,90,3,16000,13025,0.8140625,4,42183,266411,6.315601072,-253386,-5.501538572,-0.906776507,-0.771640698
"3905",1996,4,3,903120000,903120,90,3,200,477,2.385,4,171181,772615,4.513438991,-772138,-2.128438991,-0.998765994,-0.308539221
"3906",1997,4,3,903120000,903120,90,1,NA,NA,NA,4,88775,219901,2.477059983,-219901,-2.477059983,-1,-1
"3907",1998,4,3,903120000,903120,90,1,NA,NA,NA,4,53731,287429,5.349407232,-287429,-5.349407232,-1,-1
"3908",1999,4,3,903120000,903120,90,1,NA,NA,NA,4,34020,106655,3.135067607,-106655,-3.135067607,-1,-1
